,sentiment,time,,,
3774,positive,2017-06-08 16:41:35+00:00,,,
3775,positive,2017-06-08 16:12:36+00:00,,,
3776,positive,2017-06-08 15:48:44+00:00,,,
3777,neutral,2017-06-08 15:32:34+00:00,,,
3778,positive,2017-06-08 15:24:25+00:00,,,
3779,neutral,2017-06-08 14:50:13+00:00,,,
3780,positive,2017-06-08 14:00:16+00:00,,,
3781,positive,2017-06-08 13:08:53+00:00,,,
3782,positive,2017-06-08 10:45:29+00:00,,,
3783,positive,2017-06-08 10:33:02+00:00,,,
3784,positive,2017-06-08 09:49:39+00:00,,,
3785,positive,2017-06-08 05:19:09+00:00,,,
3786,positive,2017-06-08 03:42:02+00:00,,,
3787,positive,2017-06-08 00:42:51+00:00,,,
3788,positive,2017-06-07 21:44:12+00:00,,,
3789,positive,2017-06-07 20:14:50+00:00,,,
3790,neutral,2017-06-07 20:01:28+00:00,,,
3791,positive,2017-06-07 18:25:20+00:00,,,
3792,positive,2017-06-07 18:24:11+00:00,,,
3793,positive,2017-06-07 18:17:10+00:00,,,
3794,positive,2017-06-07 17:37:34+00:00,,,
3795,positive,2017-06-07 17:05:39+00:00,,,
3796,neutral,2017-06-07 16:45:06+00:00,,,
3797,negative,2017-06-07 16:08:57+00:00,,,
3798,positive,2017-06-07 16:06:07+00:00,,,
3799,positive,2017-06-07 15:44:43+00:00,,,
3800,positive,2017-06-07 15:01:26+00:00,,,
3801,positive,2017-06-07 11:34:01+00:00,,,
3802,positive,2017-06-07 09:05:36+00:00,,,
3803,positive,2017-06-06 22:01:29+00:00,,,
3804,negative,2017-06-06 21:43:13+00:00,,,
3805,neutral,2017-06-06 21:35:33+00:00,,,
3806,neutral,2017-06-06 21:30:10+00:00,,,
3807,negative,2017-06-06 21:01:29+00:00,,,
3808,neutral,2017-06-06 19:15:27+00:00,,,
3809,neutral,2017-06-06 19:07:57+00:00,,,
3810,positive,2017-06-06 17:06:49+00:00,,,
3811,positive,2017-06-06 16:57:17+00:00,,,
3812,positive,2017-06-06 15:08:43+00:00,,,
3813,positive,2017-06-06 14:26:56+00:00,,,
3814,positive,2017-06-06 14:01:38+00:00,,,
3815,neutral,2017-06-06 12:42:57+00:00,,,
3816,positive,2017-06-06 11:56:08+00:00,,,
3817,positive,2017-06-06 11:43:31+00:00,,,
3818,positive,2017-06-06 11:29:05+00:00,,,
3819,neutral,2017-06-06 09:31:47+00:00,,,
3820,positive,2017-06-06 09:19:00+00:00,,,
3821,positive,2017-06-06 04:50:42+00:00,,,
3822,positive,2017-06-06 02:54:58+00:00,,,
3823,positive,2017-06-05 22:56:19+00:00,,,
3824,positive,2017-06-05 21:41:14+00:00,,,
3825,negative,2017-06-05 20:33:37+00:00,,,
3826,positive,2017-06-05 20:28:43+00:00,,,
3827,positive,2017-06-05 18:30:37+00:00,,,
3828,neutral,2017-06-05 18:02:17+00:00,,,
3829,positive,2017-06-05 17:56:40+00:00,,,
3830,positive,2017-06-05 16:28:28+00:00,,,
3831,neutral,2017-06-05 15:55:54+00:00,,,
3832,neutral,2017-06-05 15:32:50+00:00,,,
3833,negative,2017-06-05 15:01:55+00:00,,,
3834,positive,2017-06-05 14:09:41+00:00,,,
3835,positive,2017-06-05 13:59:21+00:00,,,
3836,positive,2017-06-05 11:03:29+00:00,,,
3837,neutral,2017-06-05 07:09:18+00:00,,,
3838,negative,2017-06-04 22:43:27+00:00,,,
3839,positive,2017-06-04 21:05:14+00:00,,,
3840,positive,2017-06-04 16:56:47+00:00,,,
3841,positive,2017-06-04 16:21:42+00:00,,,
3842,neutral,2017-06-04 14:02:27+00:00,,,
3843,positive,2017-06-04 06:45:29+00:00,,,
3844,positive,2017-06-04 03:05:25+00:00,,,
3845,positive,2017-06-04 00:22:07+00:00,,,
3846,neutral,2017-06-03 04:34:33+00:00,,,
3847,positive,2017-06-03 03:01:30+00:00,,,
3848,positive,2017-06-02 23:24:29+00:00,,,
3849,neutral,2017-06-02 22:01:10+00:00,,,
3850,positive,2017-06-02 21:15:51+00:00,,,
3851,positive,2017-06-02 18:21:07+00:00,,,
3852,positive,2017-06-02 16:17:12+00:00,,,
3853,positive,2017-06-02 15:59:00+00:00,,,
3854,neutral,2017-06-02 14:58:17+00:00,,,
3855,negative,2017-06-02 14:25:35+00:00,,,
3856,neutral,2017-06-02 14:13:10+00:00,,,
3857,positive,2017-06-02 11:35:25+00:00,,,
3858,neutral,2017-06-02 08:55:42+00:00,,,
3859,positive,2017-06-02 05:46:29+00:00,,,
3860,positive,2017-06-02 03:29:34+00:00,,,
3861,positive,2017-06-02 02:59:07+00:00,,,
3862,neutral,2017-06-01 23:08:17+00:00,,,
3863,neutral,2017-06-01 22:53:33+00:00,,,
3864,neutral,2017-06-01 21:59:20+00:00,,,
3865,positive,2017-06-01 21:26:27+00:00,,,
3866,positive,2017-06-01 21:11:10+00:00,,,
3867,positive,2017-06-01 21:01:45+00:00,,,
3868,positive,2017-06-01 20:21:43+00:00,,,
3869,neutral,2017-06-01 20:21:21+00:00,,,
3870,positive,2017-06-01 20:01:49+00:00,,,
3871,positive,2017-06-01 18:45:25+00:00,,,
3872,positive,2017-06-01 18:41:37+00:00,,,
3873,positive,2017-06-01 17:06:07+00:00,,,
3874,positive,2017-06-01 16:41:21+00:00,,,
3875,positive,2017-06-01 14:11:42+00:00,,,
3876,negative,2017-06-01 13:39:29+00:00,,,
3877,positive,2017-06-01 13:08:57+00:00,,,
3878,positive,2017-06-01 12:01:01+00:00,,,
3879,positive,2017-06-01 11:46:02+00:00,,,
3880,negative,2017-06-01 11:42:59+00:00,,,
3881,positive,2017-06-01 11:14:03+00:00,,,
3882,positive,2017-05-31 21:26:43+00:00,,,
3883,positive,2017-05-31 20:59:59+00:00,,,
3884,negative,2017-05-31 20:27:54+00:00,,,
3885,neutral,2017-05-31 20:11:24+00:00,,,
3886,positive,2017-05-31 18:53:35+00:00,,,
3887,positive,2017-05-31 16:41:30+00:00,,,
3888,positive,2017-05-31 15:42:46+00:00,,,
3889,positive,2017-05-31 15:41:50+00:00,,,
3890,negative,2017-05-31 15:16:08+00:00,,,
3891,neutral,2017-05-31 14:42:20+00:00,,,
3892,positive,2017-05-31 12:26:36+00:00,,,
3893,positive,2017-05-31 11:46:28+00:00,,,
3894,neutral,2017-05-31 08:06:09+00:00,,,
3895,positive,2017-05-30 21:42:06+00:00,,,
3896,neutral,2017-05-30 21:13:15+00:00,,,
3897,positive,2017-05-30 20:16:57+00:00,,,
3898,neutral,2017-05-30 19:35:41+00:00,,,
3899,positive,2017-05-30 19:23:17+00:00,,,
3900,negative,2017-05-30 19:11:09+00:00,,,
3901,positive,2017-05-30 17:46:17+00:00,,,
3902,positive,2017-05-30 16:41:49+00:00,,,
3903,positive,2017-05-30 16:34:04+00:00,,,
3904,neutral,2017-05-30 15:44:41+00:00,,,
3905,neutral,2017-05-30 14:50:58+00:00,,,
3906,positive,2017-05-30 12:25:05+00:00,,,
3907,positive,2017-05-30 11:45:11+00:00,,,
3908,positive,2017-05-30 10:18:38+00:00,,,
3909,positive,2017-05-30 09:14:33+00:00,,,
3910,negative,2017-05-30 04:01:24+00:00,,,
3911,positive,2017-05-30 01:43:10+00:00,,,
3912,positive,2017-05-29 23:59:07+00:00,,,
3913,positive,2017-05-29 23:36:41+00:00,,,
3914,positive,2017-05-29 16:01:19+00:00,,,
3915,positive,2017-05-29 15:48:01+00:00,,,
3916,positive,2017-05-29 13:57:11+00:00,,,
3917,negative,2017-05-29 09:39:27+00:00,,,
3918,positive,2017-05-29 09:22:19+00:00,,,
3919,neutral,2017-05-29 05:03:28+00:00,,,
3920,negative,2017-05-29 04:26:19+00:00,,,
3921,positive,2017-05-29 02:41:45+00:00,,,
3922,positive,2017-05-29 01:42:27+00:00,,,
3923,positive,2017-05-28 17:01:17+00:00,,,
3924,positive,2017-05-28 12:36:44+00:00,,,
3925,positive,2017-05-28 01:39:50+00:00,,,
3926,positive,2017-05-27 20:47:18+00:00,,,
3927,positive,2017-05-27 20:03:52+00:00,,,
3928,positive,2017-05-27 09:25:13+00:00,,,
3929,negative,2017-05-27 06:03:58+00:00,,,
3930,positive,2017-05-27 02:42:52+00:00,,,
3931,negative,2017-05-27 00:10:44+00:00,,,
3932,positive,2017-05-26 22:24:15+00:00,,,
3933,positive,2017-05-26 20:56:44+00:00,,,
3934,neutral,2017-05-26 20:17:30+00:00,,,
3935,negative,2017-05-26 18:40:00+00:00,,,
3936,neutral,2017-05-26 18:31:33+00:00,,,
3937,positive,2017-05-26 17:59:44+00:00,,,
3938,positive,2017-05-26 17:27:21+00:00,,,
3939,positive,2017-05-26 17:27:16+00:00,,,
3940,neutral,2017-05-26 17:19:34+00:00,,,
3941,positive,2017-05-26 17:12:35+00:00,,,
3942,positive,2017-05-26 17:01:15+00:00,,,
3943,positive,2017-05-26 16:47:52+00:00,,,
3944,positive,2017-05-26 16:45:25+00:00,,,
3945,positive,2017-05-26 16:27:09+00:00,,,
3946,positive,2017-05-26 15:55:28+00:00,,,
3947,positive,2017-05-26 15:41:27+00:00,,,
3948,positive,2017-05-26 15:37:22+00:00,,,
3949,positive,2017-05-26 14:34:19+00:00,,,
3950,neutral,2017-05-26 13:51:43+00:00,,,
3951,neutral,2017-05-26 02:34:54+00:00,,,
3952,positive,2017-05-25 18:05:49+00:00,,,
3953,positive,2017-05-25 17:49:49+00:00,,,
3954,positive,2017-05-25 17:39:42+00:00,,,
3955,positive,2017-05-25 16:36:36+00:00,,,
3956,positive,2017-05-25 10:58:12+00:00,,,
3957,positive,2017-05-25 08:46:16+00:00,,,
3958,neutral,2017-05-25 07:48:46+00:00,,,
3959,positive,2017-05-25 07:43:56+00:00,,,
3960,positive,2017-05-25 06:42:21+00:00,,,
3961,positive,2017-05-25 03:12:51+00:00,,,
3962,positive,2017-05-25 02:44:32+00:00,,,
3963,positive,2017-05-25 02:44:32+00:00,,,
3964,neutral,2017-05-24 23:26:34+00:00,,,
3965,positive,2017-05-24 22:17:09+00:00,,,
3966,negative,2017-05-24 21:38:04+00:00,,,
3967,positive,2017-05-24 21:01:41+00:00,,,
3968,positive,2017-05-24 20:02:54+00:00,,,
3969,positive,2017-05-24 20:02:54+00:00,,,
3970,positive,2017-05-24 19:21:29+00:00,,,
3971,neutral,2017-05-24 19:01:21+00:00,,,
3972,positive,2017-05-24 18:21:28+00:00,,,
3973,positive,2017-05-24 17:08:22+00:00,,,
3974,positive,2017-05-24 16:28:48+00:00,,,
3975,positive,2017-05-24 16:27:53+00:00,,,
3976,neutral,2017-05-24 16:06:49+00:00,,,
3977,neutral,2017-05-24 16:00:17+00:00,,,
3978,neutral,2017-05-24 15:40:27+00:00,,,
3979,positive,2017-05-24 14:54:22+00:00,,,
3980,neutral,2017-05-24 14:25:49+00:00,,,
3981,positive,2017-05-24 14:16:05+00:00,,,
3982,positive,2017-05-24 14:16:05+00:00,,,
3983,neutral,2017-05-24 14:05:12+00:00,,,
3984,positive,2017-05-24 13:39:14+00:00,,,
3985,positive,2017-05-24 13:18:29+00:00,,,
3986,negative,2017-05-24 12:55:56+00:00,,,
3987,positive,2017-05-24 12:53:55+00:00,,,
3988,positive,2017-05-24 12:53:50+00:00,,,
3989,positive,2017-05-24 12:50:36+00:00,,,
3990,positive,2017-05-24 11:27:59+00:00,,,
3991,neutral,2017-05-24 11:02:53+00:00,,,
3992,positive,2017-05-24 08:46:06+00:00,,,
3993,positive,2017-05-24 08:39:30+00:00,,,
3994,positive,2017-05-24 06:10:50+00:00,,,
3995,positive,2017-05-24 04:49:48+00:00,,,
3996,negative,2017-05-24 04:05:41+00:00,,,
3997,positive,2017-05-24 03:03:08+00:00,,,
3998,positive,2017-05-24 02:41:31+00:00,,,
3999,positive,2017-05-24 01:22:38+00:00,,,
4000,neutral,2017-05-24 00:53:21+00:00,,,
4001,neutral,2017-05-24 00:02:57+00:00,,,
4002,positive,2017-05-23 23:31:33+00:00,,,
4003,neutral,2017-05-23 23:17:43+00:00,,,
4004,neutral,2017-05-23 23:17:25+00:00,,,
4005,positive,2017-05-23 22:31:45+00:00,,,
4006,positive,2017-05-23 22:31:14+00:00,,,
4007,positive,2017-05-23 22:30:00+00:00,,,
4008,positive,2017-05-23 22:01:35+00:00,,,
4009,neutral,2017-05-23 22:01:35+00:00,,,
4010,positive,2017-05-23 21:09:57+00:00,,,
4011,negative,2017-05-23 20:01:24+00:00,,,
4012,positive,2017-05-23 16:30:09+00:00,,,
4013,neutral,2017-05-23 16:20:26+00:00,,,
4014,positive,2017-05-23 16:18:00+00:00,,,
4015,positive,2017-05-23 16:14:54+00:00,,,
4016,positive,2017-05-23 14:43:14+00:00,,,
4017,positive,2017-05-23 04:22:40+00:00,,,
4018,positive,2017-05-23 02:41:32+00:00,,,
4019,positive,2017-05-22 22:46:21+00:00,,,
4020,neutral,2017-05-22 21:11:51+00:00,,,
4021,positive,2017-05-22 20:21:24+00:00,,,
4022,negative,2017-05-22 20:03:58+00:00,,,
4023,positive,2017-05-22 18:35:50+00:00,,,
4024,positive,2017-05-22 17:11:04+00:00,,,
4025,neutral,2017-05-22 15:02:01+00:00,,,
4026,positive,2017-05-22 14:45:57+00:00,,,
4027,positive,2017-05-22 14:33:48+00:00,,,
4028,positive,2017-05-22 14:21:09+00:00,,,
4029,positive,2017-05-22 14:17:34+00:00,,,
4030,positive,2017-05-22 14:12:19+00:00,,,
4031,neutral,2017-05-22 14:10:47+00:00,,,
4032,positive,2017-05-22 14:05:31+00:00,,,
4033,positive,2017-05-22 14:04:02+00:00,,,
4034,positive,2017-05-22 14:01:03+00:00,,,
4035,positive,2017-05-22 13:36:50+00:00,,,
4036,negative,2017-05-22 13:35:18+00:00,,,
4037,positive,2017-05-22 03:16:19+00:00,,,
4038,negative,2017-05-22 03:05:28+00:00,,,
4039,positive,2017-05-22 02:24:12+00:00,,,MON
